Estrellas,Opinion,Id,Titulo
5.0 de 5 estrellas,"

  Una novela muy corta del gran escritor José Emilio Pacheco, que nos remonta a la época del alemanismo en la colonia Roma de la Ciudad de México.  Un niño que conoce el amor inocente y que se ve obligado a pasar por un via crusis debido a los prejuicios e hipocrecía de los adultos.  Remitirse a la canción de Café Tacuba como antecedente.

",Shylock,Las batallas en el desierto
5.0 de 5 estrellas,"

  Libro corto, para leerse de una sentada,  interesante, fluido y nos lleva a una ciudad de México, a una sociedad ya perdida en el tiempo y que sólo vive en la memoria de algunos.La lectura es así como para después de comer,  mientras se acompaña de un buen café.

",Carlos Paco C T,Las batallas en el desierto
4.0 de 5 estrellas,"

  El libro llegó en muy buenas condiciones, algo que me agradó aún más es la rapidez con la cual lo recibí, indudablemente su contenido es interesante y seguramente lo aprovecharé.

",Héctor Cuevas ,Las batallas en el desierto
5.0 de 5 estrellas,"Beautiful beautiful. Pure nostalgia, poetry in each story. I loved it. About our Mexico, our culture, about inherent classism. Also fun, deep. I read it in a few hours. Excellent.",Paulina,Las batallas en el desierto
5.0 de 5 estrellas,"

  Me encantan los tiempos de entrega de Amazon, hasta el momento no he tenido problema alguno con los envíos. El libro llegó en perfecto estado y bien empacado.Es una historia  corta  pero muy recomendable para aquellos que apenas inician en el mundo de la lectura.

",Diana Muñoz,Las batallas en el desierto
5.0 de 5 estrellas,"

  Esta historia inspiró a Café Tacuba a escribir una excelente canciónOye, Carlos, ¿por qué tuviste que decirle que la amabas a Mariana?

",SAMUEL SERVIN SANCHEZ,Las batallas en el desierto
5.0 de 5 estrellas,"

  Contada por un chico. Sus recuerdos , la memoria de la ciudad . La colonia Roma, una familia disfuncional pero aparentando siempre. Muy fácil de leer. Entretenida .

",George Lucas,Las batallas en el desierto
5.0 de 5 estrellas,"

  Excelente libro. Un clásico que debes leer en algún punto de tu vida. Físicamente el libro es excelente letra grande y buen diseño.

",Armando Alanis,Las batallas en el desierto
5.0 de 5 estrellas,"

  Un clásico de antaño que primero fue historieta en un periódico y después un gran libro corto para leer de un bocado

",Lucero,Las batallas en el desierto
5.0 de 5 estrellas,"

  Me imagino en las películas que solía ver de mis abuelos, y la invasión del comercio americano en México, adorable y trágica historia. AMOOOOOO

",Francisco Javier Juárez León,Las batallas en el desierto
5.0 de 5 estrellas,"

  Novela corta que te atrapa y te transporta a otra epoca, a un viaje fugaz en la camara del tiempo. Sin duda un libro de mi colección de  favoritos.

",Humberto A L,Las batallas en el desierto
5.0 de 5 estrellas,"

  Actual y ameno.Relato ameno de una situación universal y un pasado que sigue afectando al México de hoy

",Val,Las batallas en el desierto
4.0 de 5 estrellas,"

  El envío llegó a tiempo y el producto es justo lo que pedí, pero me sacó un poco de onda que viene sin sellar, cuando otros libros que he comprado vienen sellados, lo cual los protege más.

",Leopoldo López Sandoval,Las batallas en el desierto
5.0 de 5 estrellas,"

  Corto, concreto, real muy realMe gusto muchoTe enganchas en la historia y es fácil terminarloNuestro Mexico antiguo descrito de forma sencilla

",Jesús Vargas,Las batallas en el desierto
5.0 de 5 estrellas,"

  ¿Que define tu ser? ¿que es el amor? ¿quienes son tus amigos?, la adolescencia es un proceso complicado y penoso, tu infancia vista muchos años después se vuelve un conjunto de sueños y añoranzas.en este genial libro se resumen las vidas de muchos de nosotros, los deseos y esperanzas, el amor y la desilusión,... la incomprensión y las complicidades.

",Jerónimo Arevalo,Las batallas en el desierto
4.0 de 5 estrellas,"

  Buen libro para iniciarme en la literatura de José Emilio Pacheco. Buen literato que describe a nuestro país, nuestro México.

",MARTHA AVILA,Las batallas en el desierto
5.0 de 5 estrellas,"

  Es una historia corto excelentemente contada, al terminar de dan ganas de seguir leyendo más libros de este autor. La historia trata de un niño y de su primer amor.

",Antonio Murillo,Las batallas en el desierto
5.0 de 5 estrellas,"I loved the book, I read a short novel in one day and although I did not live at the time related, I do live in Mexico City which makes you see the novel from another point because one imagines how it would all be at that time, excellent book caught me and it is very easy and enjoyable to read.",Andrea Rodríguez Zavala,Las batallas en el desierto
5.0 de 5 estrellas,"

  Es una lectura rápida me llevo cerca de hora y media, bastante entretenido

",Aldo Solis Zenteno,Las batallas en el desierto
5.0 de 5 estrellas,"

  Es un relato corto, me gusto, de facil lectura, me dejo con ganas de mas. No coincido con la epoca del protagonista, pero muchos de los sucesos los vivimos, pero en epoca contemporanea.

",JavierPZamora,Las batallas en el desierto
5.0 de 5 estrellas,"

  Este es un tremendo libro, que de forma muy sencilla y directa trata tantos temas de la sociedad mexicana en forma brillante, el amor juvenil, las diferencias económicas en cada estrato social, los prejuicios y la doble moral. Muy recomendado para quien quiera una lectura amena, agradable y a la vez profunda

",Chko,Las batallas en el desierto
5.0 de 5 estrellas,"Entertaining, the story takes you to unimaginable places.",Alan Palencia,Las batallas en el desierto
5.0 de 5 estrellas,"It must be read, narrative of time, change, growth, illusion, love and heartbreak, born and raised, short, brief but substantial",juan alberto aviña,Las batallas en el desierto
5.0 de 5 estrellas,"

  Excelente libro edición sencilla pero muy buena .

",Javier S.,Las batallas en el desierto
5.0 de 5 estrellas,"

  Llego antes de tiempo y bien empacado como acostumbra Amazon, fue un regalo y gustó mucho.

",Jorge Zepeda Barrios,Las batallas en el desierto
5.0 de 5 estrellas,"

  Un excelente libro, que enfrasca la vida de un niño en la colonia Roma, una manera totalmente diferente de ver a México 🇲🇽, describe como eran los años en los que el presidente Miguel Alemán gobernaba. . .

",Oscar RP,Las batallas en el desierto
4.0 de 5 estrellas,Descriptive narrative that keeps you focused from start to finish. Very special the way the author takes you to the scenes and events of past Mexico,Di,Las batallas en el desierto
4.0 de 5 estrellas,"

  Lectura muy rápida y de fácil comprensión, es increíble el poder conocer a través de Jimmy, como eran las calles de la colonia Roma

",Flavio Castorena,Las batallas en el desierto
5.0 de 5 estrellas,"

  Me gusta su forma sencilla de escribir y los mensajes de sus reflexiones. Puedes imaginar la Ciudad de México de ese tiempo. Una historia entre millones que vale la pena leer.

",Gmoran,Las batallas en el desierto
5.0 de 5 estrellas,"

  Es un libro breve pero esta entretenido!!!

",Liliflas,Las batallas en el desierto
5.0 de 5 estrellas,"

  Esta novela es una obra maestra. Puedes leerla en una sola hora, pero cambia tu vida para siempre.  Es sin lugar a dudas una lectura esencial para cualquier mexicano.

",Adriana Copca,Las batallas en el desierto
5.0 de 5 estrellas,"

  Un clásico. Valió la pena

",Salvador Rodriguez Conde,Las batallas en el desierto
5.0 de 5 estrellas,"

  Muy buena lectura me divertí bastante con ella la recomiendo ampliamente

",Mario Chaparro,Las batallas en el desierto
5.0 de 5 estrellas,"

  Empaquetado y en buenas condiciones

",Ros07,Las batallas en el desierto
5.0 de 5 estrellas,"

  La descripción de la ciudad,de las formas y las modas es increíble . Y claro, el amor prohibido

",Cristian de la cruz,Las batallas en el desierto
5.0 de 5 estrellas,"

  Una excelente historia. Tenía muchas ganas de leerla y gracias al hot sale en Amazon lo pude comprar desde la comodidad de mi sillón. Me llego muy bien y en 1 día.

",Angel Merlo,Las batallas en el desierto
5.0 de 5 estrellas,"

  Un excelente libro, fácil de leer y de transportar. Lo lees en un par de horas

",Haide,Las batallas en el desierto
5.0 de 5 estrellas,"Excellent novel, fluid, light, describes a great CDMX. Widely recommended for anyone who wants a great urban reading. Immortal José Emilio.",mmivan,Las batallas en el desierto
5.0 de 5 estrellas,"It is a book that describes very well the Mexico that we no longer had to live. And although it is small, it has very detailed references",ROCIO RIVHER ,Las batallas en el desierto
5.0 de 5 estrellas,"This book narrates situations in Mexico City from the 60's to 70's, a Mexico with a middle class that lived between a transition to modernity; but with ideas and customs of the bourgeois class.",Rodrigo Ruiz,Las batallas en el desierto
5.0 de 5 estrellas,"The book is very good, it tells a story in CDMX, the everyday story! Very memorable and easy to read",diego alva,Las batallas en el desierto
5.0 de 5 estrellas,"

  Lei este libro en la secundaría y lo compré en mi Kindle para releerlo. Excelente libro y no me gustaría dar spoilers así que si lees esto solo compralo :)

",MartinFlores,Las batallas en el desierto
5.0 de 5 estrellas,"

  Una excelente y breve historia que bien vale la pena leer una y otra vez. Describe la sociedad mexicana de esa época con increíble detalle.

",Rosalba Palmas,Las batallas en el desierto
5.0 de 5 estrellas,"

  Es amena y te hace recordar muy gratos momentos.

",Alvaro Flores,Las batallas en el desierto
5.0 de 5 estrellas,"

  Magnífico libro, ya lo había leído hace dos años pero lo quería tener en mi colección.

",Pao Dlt,Las batallas en el desierto
3.0 de 5 estrellas,"I bought a Bosé speaker, and the order has not been made, there is no phone to talk to and they tell me what to do, because the purchase was not made",Palafox,Las batallas en el desierto
5.0 de 5 estrellas,"A literary photograph of the Mexico of those times, the book makes us imagine what the streets of the Roma neighborhood were like in the 1940s",Lzarao,Las batallas en el desierto
5.0 de 5 estrellas,"Without a doubt, a good book that shows us the life and situation of CDMX during the 40's with such a peculiar love story.",Proferick,Las batallas en el desierto
5.0 de 5 estrellas,"

  la historia es corta amena, llena de personajes entrañables, describen a los mexicanos en un momento de la historia que parece repetirse un historia de amor.

",Jorge M,Las batallas en el desierto
5.0 de 5 estrellas,"Arrived on time, was highly recommended",Néstor M.H,Las batallas en el desierto
5.0 de 5 estrellas,"

  Una novela corta donde conocemos un poco de la historia temprana de México, con una excelente historia de por medio.Altamente recomendable

",Rogelio,Las batallas en el desierto
5.0 de 5 estrellas,"Short, but well detailed, it will reach the point of empathizing with the protagonist and a really impressive plot twist, recommended",Claudia ,Las batallas en el desierto
3.0 de 5 estrellas,"It is a novel but very short, when the good begins the book ends, perhaps a little longer could improve the reputation.",Eduardo Ramos,Las batallas en el desierto
5.0 de 5 estrellas,"

  ME GUSTO MUCHO, LO TERMINE MUY RÁPIDO

",Jerry,Las batallas en el desierto
5.0 de 5 estrellas,All ok,Guto Campos,Las batallas en el desierto
5.0 de 5 estrellas,"A fairly short book, (I finished it in one sitting) but very good, it hooks you from the beginning and I love the unexpected ending.",ERY,Las batallas en el desierto
5.0 de 5 estrellas,"I arrived very well packed and cared for, because of the size I thought it would be mistreated",Alan Trejo,Las batallas en el desierto
5.0 de 5 estrellas,"Recommended Easy to read, entertaining, to read in a few minutes and remember the Tacvba coffee song. Very good book",jany,Las batallas en el desierto
5.0 de 5 estrellas,"

  Excelente libro que te hace viajar a la Ciudad de México antigua. Se lee muy bien en la kindle. Lo recomiendo.

",Cristian SOVI,Las batallas en el desierto
4.0 de 5 estrellas,"I really liked that it was a short story, easy to read and very interesting for handling a different topic. I would recommend it to my friends and family.",Jorge Alvarado,Las batallas en el desierto
5.0 de 5 estrellas,"

  El envío es rápido y en general un excelente servicio, el libro es recomendable para leer.

",Roberto C.,Las batallas en el desierto
5.0 de 5 estrellas,"

  Gran clasico, genial, breve, melancolico, analista, de protesta, y que al final deja una grata experiencia. No debe faltar en tu librero.

",Ana Lilia,Las batallas en el desierto
5.0 de 5 estrellas,Great purchase,R,Las batallas en el desierto
5.0 de 5 estrellas,"Speed ​​reading, a classic that every Mexican should read. An impossible love story. Located in the golden age of Mexico",Saulo Beas,Las batallas en el desierto
4.0 de 5 estrellas,"I loved it. Very light, a very pleasant read and with a good sense of humor. Highly recommended as everything written by the teacher José Emilio Pacheco.",Alexis Hernández,Las batallas en el desierto
5.0 de 5 estrellas,"Short but addictive story, highly recommended.",Pedro,Las batallas en el desierto
5.0 de 5 estrellas,"

  Las batallas en el desierto es una novela entretenida, sencilla y divertida que narra la historia de Carlos, un niño de ocho años habitante de la colonia Roma a finales de los años cuarenta y principio de los cincuenta. La recomiendo ampliamente.

",karen lorena wohlmuth,Las batallas en el desierto
